budget,original_language,popularity,revenue,runtime,vote_average,vote_count,director,critique_success
0,en,7.921311,0,118,6.9,72,Brian Gibson,1
15000000,en,19.284129,44862187,104,6.6,382,James Mangold,1
16000000,en,23.423082,66468332,89,5.5,431,Joel Gallen,0
7000000,en,49.517264,48126384,109,7.2,1170,David Ayer,1
15000000,en,11.375032,35007180,106,5.8,156,Rob Cohen,0
15000000,en,61.182331,123726688,123,7.8,3311,James Marsh,1
0,en,7.314796,0,86,4.7,77,John Whitesell,0
15000000,en,6.857923,33771174,120,6.9,155,Matt Williams,1
15000000,en,41.286336,69995385,216,7.8,851,David Lean,1
15000000,en,12.929525,39421467,105,5.1,267,Rob Zombie,0
15000000,en,42.952942,52501541,115,7,951,Jean-Marc Vall\u00e9e,1
15000000,en,19.760383,32721635,110,6.2,440,Dennis Iliadis,1
15000000,en,10.194097,47175038,88,6.2,230,Clare Kilner,1
13000000,en,11.045593,37664855,94,4.5,228,Rick Rosenthal,0
16000000,en,44.533612,30857814,98,7.6,1486,Rob Reiner,1
15000000,en,10.84158,30226144,126,6.9,151,Denzel Washington,1
15000000,en,49.294864,78054825,100,7.4,3725,Nicolas Winding Refn,1
15000000,en,7.424798,29331068,89,5.1,221,Sara Sugarman,0
15000000,en,5.164281,46905889,111,5.6,72,Nicholas Hytner,0
15000000,en,34.759855,64238440,100,6.5,1197,Juan Carlos Fresnadillo,1
15000000,en,7.297757,30127963,115,6.3,130,Thomas Carter,1
14000000,en,3.334804,32645546,106,6.1,61,Wayne Wang,1
20000000,en,2.027393,27728118,124,7.4,88,Gina Prince-Bythewood,1
0,en,13.817269,28084357,107,6.9,275,George Armitage,1
15000000,en,13.237835,40105542,99,4.7,295,Phil Traill,0
0,en,3.890223,0,90,4.3,212,Joe Berlinger,0
15000000,en,19.517239,24769466,101,6.3,380,Andrew Fleming,1
15000000,en,30.669913,85306374,124,7.3,1105,Woody Allen,1
0,en,9.681147,0,103,6.1,245,Elizabeth Allen Rosenbaum,1
11500000,en,15.355589,23237911,134,7.5,202,James Ivory,1
15000000,en,19.85579,43101594,155,7.5,796,Paul Thomas Anderson,1
0,en,11.689337,0,94,5.5,119,Robert Harmon,0
15000000,en,3.043589,21000000,95,6.1,52,Michael Mayer,1
15000000,en,17.141376,0,89,5.2,351,Martin Weisz,0
14000000,en,8.885017,38574362,97,4.4,100,John Ottman,0
0,en,4.115398,0,90,6.4,128,Jay Russell,1
20000000,en,7.679336,22165608,92,5,163,John Bonito,0
15000000,en,18.268009,20566327,94,6,421,Peter Atencio,0
15000000,en,7.809701,20529194,117,5.9,80,Shana Feste,0
15000000,en,9.378688,17507368,84,5.5,104,David Nutter,0
15000000,en,35.395129,35485608,140,6.8,1653,Derek Cianfrance,1
15000000,en,45.317278,32556119,108,6,639,Roger Donaldson,0
15000000,en,4.302941,0,109,5.3,42,Stephan Elliott,0
15000000,en,47.006162,42000000,131,7.2,1840,Kathryn Bigelow,1
15000000,en,11.379652,17080167,114,5.9,173,Mark L. Lester,0
15000000,en,24.612603,37930465,97,5.8,742,Andrew Dominik,0
15000000,en,26.708193,31554855,121,6.5,541,Anton Corbijn,1
0,en,8.710294,0,87,4.6,115,Tom Green,0
0,en,1.800119,0,85,5.9,25,Mike Nawrocki,0
15000000,en,0.335195,22730842,85,6.7,10,Mark Pellington,1
25000000,en,11.782725,15843608,87,4.4,104,Douglas Aarniokoski,0
0,en,2.711955,0,121,5.1,17,Bryan Barber,0
15000000,en,16.629173,59389433,107,7,978,Lone Scherfig,1
15000000,en,20.05902,16633035,111,6.7,357,Drew Barrymore,1
15000000,en,8.113634,12000000,92,5.9,97,Brian Koppelman,0
0,en,9.87419,0,97,6.4,126,James Foley,1
0,en,2.857936,0,97,5.3,31,Albert Brooks,0
20000000,en,3.138118,0,125,6.3,32,Irwin Winkler,1
15000000,en,6.684096,0,124,6.2,64,Francis Ford Coppola,1
0,en,0.722911,0,76,2.9,8,Steve Gomer,0
15000000,en,17.672021,15608545,96,5.2,358,RZA,0
15000000,en,3.033471,10443316,93,4.8,32,Dean Parisot,0
0,en,3.313257,0,96,5.4,48,Mark Piznarski,0
15000000,en,41.089863,0,132,7.5,861,Terry Gilliam,1
15000000,en,10.9071,14867514,103,6,211,Sean McNamara,0
15000000,en,49.230089,46189568,117,7.8,2926,Joel Coen,1
15000000,en,11.429607,10903846,116,6.6,243,Craig Brewer,1
15000000,en,6.373316,9237470,118,6.5,85,Ron Shelton,1
16000000,en,9.717392,18928871,100,6.7,95,Michael Winterbottom,1
15000000,en,8.074807,9902115,94,5,37,David Raynr,0
20000000,en,7.034752,8586376,94,4.7,146,Mort Nathan,0
0,en,7.250379,0,97,6.7,127,Oliver Parker,1
0,en,0.116873,0,98,4.7,3,Dan Curtis,0
0,en,7.712206,0,91,5.5,44,Wil Shriner,0
15000000,en,25.329493,34533783,107,7.4,1388,Martin McDonagh,1
15,en,5.112809,0,95,5.6,26,Tina Gordon Chism,0
15000000,en,13.832376,8762890,102,5.6,156,Peter Cattaneo,0
15000000,en,7.446069,6405245,89,5,100,Vicky Jenson,0
15000000,en,13.568302,8138788,106,6,243,Gus Van Sant,0
15000000,en,21.857387,35097815,92,6.8,350,Woody Allen,1
15000000,en,0.249245,5217498,105,4.7,15,Mary Lambert,0
15000000,en,12.163832,12036149,121,7,177,Tommy Lee Jones,1
0,en,8.962245,0,120,6,90,Peter Kassovitz,0
15000000,en,32.690038,15785148,103,7.2,886,Shane Black,1
25000000,en,8.583217,4152230,92,6.1,182,Rodman Flender,1
15000000,en,31.60985,20117339,147,7.6,1477,David Lynch,1
0,en,12.295216,0,98,5.4,87,Katja von Garnier,0
22000000,en,12.4654,0,98,5.8,251,Woody Allen,0
15000000,en,30.983397,9455232,104,6.8,737,Mark Romanek,1
0,en,1.485324,0,276,7,12,Mikael Salomon,1
15000000,en,11.428903,5926410,111,6.5,195,Brad Anderson,1
15000000,en,5.484679,0,98,4.8,27,Michael Chapman,0
0,en,5.770246,0,111,6.5,12,Antonio Banderas,1
15000000,en,15.175289,7938872,112,6.3,545,Michael Haneke,1
0,en,2.414721,0,100,5.5,31,Khalil Sullins,0
0,en,0.470645,0,116,6.6,23,Atom Egoyan,1
92620000,de,32.351527,650422,153,8,657,Fritz Lang,1
12000000,fr,17.493735,9584131,84,6.5,565,Pierre Morel,1
8000000,en,6.932221,529766,116,6.7,85,Gary Fleder,1
15000000,zh,8.142166,632542,105,6.6,157,Hou Hsiao-hsien,1
15000000,en,6.329672,0,98,6.5,93,Gregor Jordan,1
0,ru,7.744166,0,105,7.4,100,Andrey Zvyagintsev,1
8500000,th,9.029489,8936663,98,6,152,Tony Jaa,0
12000000,en,22.708647,6814789,97,5.9,386,Neil Marshall,0
15000000,en,2.609057,76382,93,5,22,Russell Mulcahy,0
15000000,en,19.913961,3533227,98,6,290,Ry\u00fbhei Kitamura,0
15000000,en,1.897761,0,107,5.2,5,Darrell James Roodt,0
15000000,en,7.701186,0,90,4.8,92,Dito Montiel,0
15000000,en,1.833058,23000,99,6.1,7,Stefan Ruzowitzky,1
15000000,en,12.185204,20380,93,5.7,41,Jake Paltrow,0
0,en,2.500218,0,141,5.6,31,Juraj Jakubisko,0
20000000,en,6.459787,27187375,85,5.8,72,Anthony Silverston,0
7000000,en,49.808505,0,110,5.6,670,Gabe Ib\u00e1\u00f1ez,0
0,en,4.901936,0,105,4.8,36,Gerry Lively,0
15000000,it,0.738646,0,,7.3,12,Daniele Luchetti,1
15000000,zh,5.294319,0,119,6.7,65,Derek Yee Tung-Sing,1
0,en,0.165367,0,124,4.5,2,Julien Temple,0
14600000,en,52.744331,70906973,101,7.4,2301,Harold Ramis,1
14800000,en,29.660993,122513057,115,6.3,706,Gregory Jacobs,1
14500000,en,41.493042,147298761,120,6.7,1374,Baz Luhrmann,1
10000000,fr,10.072199,17511906,111,7.2,196,Gilles Paquet-Brenner,1
14500000,en,4.389363,0,98,5.8,9,Peter Cousens,0
14000000,en,37.380435,159157447,131,7.7,1113,Clint Eastwood,1
14200000,da,7.05145,674918,139,6.9,78,Lars von Trier,1
15000000,en,59.258969,377910544,120,7.6,2827,Danny Boyle,1
14000000,en,16.742972,320145693,119,6.6,291,Adrian Lyne,1
14000000,en,45.473484,463000000,119,7,1746,Garry Marshall,1
0,en,15.474831,239606210,110,5.5,303,John Cornell,0
0,en,4.289676,0,101,5,10,Vidhu Vinod Chopra,0
14000000,en,25.949277,161001698,145,6.7,395,Oliver Stone,1
14000000,en,22.409117,154864401,98,6.8,491,Jon Turteltaub,1
15000000,en,13.706357,100734718,101,5.3,299,Patrick Lussier,0
13000000,en,6.92205,75511123,114,6.1,88,Sylvain White,1
14000000,en,27.17347,185438673,125,6.6,507,Lewis Gilbert,1
14000000,en,12.159009,72527595,99,5.6,290,Jamie Blanks,0
0,en,4.448494,0,111,6.2,45,Tyler Perry,1
14000000,en,13.13724,34793160,107,6.5,135,Randal Kleiser,1
0,en,4.04701,0,81,5.1,83,Bruce McCulloch,0
13000000,en,23.3784,114956699,105,6.2,527,Phyllida Lloyd,1
0,en,1.446172,0,82,6.4,22,Phil Vischer,1
14000000,en,3.650857,27515786,109,6.9,47,John Singleton,1
14000000,en,5.102258,25482931,95,5.8,48,Kevin Bray,0
14000000,en,6.772615,19800000,100,4.5,111,Wes Craven,0
14000000,en,11.543363,30749142,118,4.5,133,John Boorman,0
0,en,7.436315,0,83,5.3,142,Courtney Solomon,0
14000000,en,14.813614,0,83,4.4,180,David Zucker,0
14000000,en,20.792603,22852638,98,6.2,351,David Twohy,1
14000000,en,6.733485,21409028,103,5.7,39,Rick Famuyiwa,0
0,en,7.708227,0,96,5.6,49,Alan Cohn,0
12000000,en,2.238646,21001563,117,5.8,32,Franco Zeffirelli,0
0,en,7.866961,0,92,5.5,124,Tom Holland,0
0,en,3.876242,0,155,6.1,67,Martin Scorsese,1
0,en,1.89218,0,115,6.7,31,Spike Lee,1
11000000,en,4.536745,13196245,90,5,55,Chris Rock,0
11000000,en,11.220643,16951798,91,4.5,291,James Isaac,0
0,en,11.706309,0,120,6.4,119,Emilio Estevez,1
14000000,en,4.66723,10424470,86,5.3,73,Mark Waters,0
14000000,en,7.487843,11417362,87,5.5,134,Josh Schwartz,0
14000000,fr,13.65494,19777647,112,7.4,283,Julian Schnabel,1
26000000,en,11.942862,14821658,136,6.9,240,Todd Field,1
14000000,en,5.833687,5108820,90,5.5,68,Davis Guggenheim,0
14000000,en,6.370267,0,107,6.2,21,Tony Goldwyn,1
0,en,4.052219,4291965,101,6.4,25,Phillip Noyce,1
0,en,3.231848,0,84,4.4,49,Stephen Carpenter,0
14000000,en,0.900442,2474000,139,5.2,10,James Ivory,0
0,en,8.387573,0,93,6.3,108,Stephan Elliott,1
0,en,0.633004,0,127,5.8,1,James Fargo,0
0,en,9.242554,5405500,150,6.3,204,Mike Leigh,1
0,fr,1.866443,0,104,5.8,22,Alain Resnais,0
0,fr,5.930533,0,132,7.1,75,Costa-Gavras,1
12000000,zh,4.930129,0,117,6.7,57,John Woo,1
0,en,8.747922,0,113,6.3,55,Neil Burger,1
14000000,en,4.898424,46495,149,6.1,86,Kenneth Lonergan,1
108,en,7.410523,0,90,4,97,Bo Zenga,0
14000000,en,24.210698,1755212,89,7.4,418,Rob Reiner,1
14000000,en,44.135568,178043761,134,7.5,1480,Ang Lee,1
12000000,en,16.051328,0,97,6.9,803,Amy Heckerling,1
13500000,en,9.982885,29027914,107,6.9,144,Todd Haynes,1
14000000,en,16.618874,12314651,93,5,354,Steve Pink,0
13500000,en,7.261196,7060876,124,6.8,128,Philip Kaufman,1
15000000,en,32.306455,19422261,110,6.7,1206,Martin McDonagh,1
0,en,4.722403,0,105,6,27,Kasi Lemmons,0
18339750,de,32.445895,92180910,156,7.7,1037,Oliver Hirschbiegel,1
12806000,es,17.363739,38535221,125,7.2,219,Alejandro Amen\u00e1bar,1
13300000,en,29.782161,5380251,108,6,1102,Jonathan Glazer,0
13000000,en,18.362333,123922370,121,7.1,642,Barry Levinson,1
13400000,en,0.680753,16700000,100,4.7,7,Shim Hyung-Rae,0
13000000,en,6.735922,98441954,105,4.8,154,Jon M. Chu,0
13000000,en,91.285683,327803731,108,7.3,4430,Darren Aronofsky,1
13000000,en,105.792936,47542841,200,8.3,3338,Francis Ford Coppola,1
13000000,en,9.969624,91038276,112,6.3,352,Thomas Carter,1
7000000,en,17.113408,72500000,99,5.8,281,Renny Harlin,0
16000000,en,10.248439,77000000,117,6.7,186,Patricia Riggen,1
13000000,en,25.316146,73180723,83,5.2,509,Danny Leiner,0
13000000,en,9.499325,44726644,107,6.6,258,Christopher Cain,1
13000000,en,43.791745,54837234,102,7.1,763,Theodore Melfi,1
12500000,en,11.828068,49002684,100,6,210,Steve Pink,0
16000000,en,54.550275,53478166,97,7.3,1701,Gil Junger,1
13000000,en,13.525704,0,88,5.7,151,Ed Decter,0
0,en,12.963328,0,84,5.7,157,Gene Quintano,0
17000000,en,60.829621,119100758,86,6.2,1567,Jaume Collet-Serra,1
13000000,en,73.307513,96060858,113,7.3,2060,Eric Bress,1
0,en,7.964289,0,89,4.8,51,Chris Koch,0
13000000,en,2.388918,0,117,7.1,29,Preston A. Whitmore II,1
12000000,en,4.580081,36450736,97,3.3,75,Bob Clark,0
13000000,en,6.425528,27007143,91,6.1,109,Kirk Wong,1
12000000,en,4.63093,0,100,5.7,46,Bronwen Hughes,0
13000000,en,16.681567,35763605,84,5.8,308,John Lafia,0
13200000,en,24.656068,53830415,83,5.6,181,Sam Miller,0
18000000,en,37.104353,57096190,126,6.7,1399,Frank Darabont,1
15000000,en,95.130041,36869414,108,7.6,4737,Alex Garland,1
13000000,en,27.546914,22863596,112,7.3,1101,Spike Jonze,1
6000000,en,2.27213,0,90,6.6,17,Mark Brown,1
13000000,en,17.371327,45300000,89,5.7,290,Dave Green,0
13000000,en,6.130096,16929123,99,6.6,96,John Stockwell,1
19000000,en,24.47248,68673228,141,7.2,541,Clint Eastwood,1
13000000,en,6.764437,11130889,104,6.2,123,Michael Polish,1
13000000,en,1.750054,8026971,84,5.5,10,Daisy von Scherler Mayer,0
6000000,en,66.11334,35401758,117,8.1,2757,Lenny Abrahamson,1
0,en,9.066881,0,82,6.5,66,Bob Saget,1
13000000,en,6.170139,7820688,95,6.4,135,John Waters,1
13000000,en,4.742537,27500000,94,5.7,67,Andrew Fleming,0
0,en,1.212956,0,99,6.6,7,Craig Bolotin,1
13000000,en,11.880899,16757163,106,5.5,135,Mark Christopher,0
0,en,10.131123,0,84,5.1,163,Blair Hayes,0
13000000,en,5.831302,0,93,6.1,103,Jez Butterworth,1
13000000,en,35.522027,48065672,93,5.7,737,Jon Lucas,0
13000000,fr,10.573191,4857367,120,6.8,207,Isabel Coixet,1
0,en,4.898437,0,112,5.9,60,Rod Lurie,0
13000000,en,17.632446,18000000,107,5.4,304,Paul Weitz,0
0,en,1.780065,0,112,6.7,11,Patrice Leconte,1
15000000,en,26.373864,8459458,96,5.9,498,Atom Egoyan,0
13000000,en,1.647335,9789900,91,4.8,4,Paul Mazursky,0
13000000,en,12.321302,2636637,125,6.5,138,Sidney Lumet,1
13000000,en,43.444135,33400000,102,7.7,2968,Stephen Chbosky,1
3000000,en,1.279106,1200000,87,4.5,10,Jon Hess,0
13000000,en,3.680896,1151330,110,6.4,60,Douglas McGrath,1
0,en,2.996284,0,120,5.6,17,Michael Winterbottom,0
13000000,en,10.475368,1784763,91,4.6,243,Mark Neveldine,0
14350531,en,30.952377,3964682,88,6.3,733,Joe Cornish,1
10000000,en,4.267466,303877,127,5.8,45,Angelina Jolie,0
13000000,en,34.532418,68572378,94,6.6,1257,Brad Anderson,1
0,ko,6.116436,0,110,5.8,29,John H. Lee,0
0,en,1.714972,33082548,90,5.3,34,John Stainton,0
13000000,en,19.664699,10652035,98,6.4,503,Glenn Ficarra,1
12000000,xx,6.537986,55260558,100,7.1,109,Jean-Jacques Annaud,1
12500000,en,13.349012,23367586,120,6.7,137,Denzel Washington,1
0,en,6.796079,0,108,6.9,96,Michael Hoffman,1
12500000,en,35.268557,12281551,120,7.5,749,Tony Scott,1
3100000,en,7.453347,0,111,5.9,92,Benedek Fliegauf,0
12500000,en,13.939054,10725228,100,7.5,323,James Foley,1
13000000,en,11.892615,0,109,6,173,Michael Winterbottom,0
0,en,5.69872,0,118,6,94,Paul Schrader,0
12500000,en,8.780512,27206120,101,5.4,177,Stewart Hendler,0
0,en,4.021389,0,101,8.4,11,John Cromwell,1
12000000,en,15.817096,11293663,106,7.1,509,Craig Gillespie,1
12500000,en,34.821223,20416563,94,7.7,1451,Mark Herman,1
12800000,en,22.022228,40031879,140,7.6,377,Lars von Trier,1
0,en,0.139384,0,132,6.2,25,Gillian Armstrong,1
12500000,en,2.950618,1227324,99,7.3,31,Abel Ferrara,1
15000000,en,7.497306,5024782,90,5.8,84,Brian Koppelman,0
20000000,en,26.396191,31327899,105,6.3,1150,Robert Rodriguez,1
12500000,en,6.546037,1083683,108,6,94,George Hickenlooper,0
12300000,en,28.670193,84460846,69,7,640,Don Bluth,1
0,ko,9.572705,15,140,7.4,133,Kang Je-gyu,1
12500000,en,0.903529,3878993,118,6.3,30,William Dear,1
8000000,en,47.584643,441306145,122,7.5,2005,William Friedkin,1
7000000,en,50.152327,470654000,124,7.5,2542,Steven Spielberg,1
11000000,en,60.767168,235483004,95,6.4,2296,Chris Weitz,1
12516654,fr,11.103202,8109160,78,7.6,142,St\u00e9phane Aubier,1
25000000,en,15.26213,79817939,94,5.6,304,Michael Ritchie,0
12000000,en,6.035152,96070507,122,6.9,281,Tim Story,1
12000000,en,10.297189,75781642,102,6.2,137,Tim Story,1
12000000,en,22.434102,96800000,113,7.3,675,Nicholas Meyer,1
15000000,en,41.249004,107217396,86,6.4,1648,Tom Shadyac,1
12000000,en,23.161754,79567667,114,7,504,John Badham,1
12000000,en,19.195399,68706993,113,7,375,Peter Weir,1
12000000,en,21.958055,81272766,110,6.3,417,Mike McCoy,1
12000000,en,45.477802,114194847,104,6.7,1060,Anne Fletcher,1
12000000,en,12.60629,0,81,6.5,168,Mike Judge,1
12000000,en,40.631671,39673162,154,7.3,1514,Quentin Tarantino,1
12000000,en,26.219598,43493123,107,6.2,497,Jon Hurwitz,1
15000000,en,64.504747,145000000,84,6.6,1935,Josh Trank,1
12000000,en,3.389249,30400000,132,6.2,51,Barbra Streisand,1
5000000,en,14.779537,42365581,116,6.6,249,Terry Gilliam,1
12000000,en,6.703319,61141030,93,4.7,158,Tamra Davis,0
12000000,en,49.070321,100000000,88,6.5,1564,Nima Nourizadeh,1
12000000,en,21.933822,89800000,172,7.3,323,Franklin J. Schaffner,1
12000000,en,20.624896,52223306,96,6.6,435,Mark Romanek,1
12000000,en,8.083995,40855419,89,5.5,339,John Erick Dowdle,0
12000000,en,11.135734,56309766,98,5.5,281,David Moreau,0
12000000,en,4.623609,31179516,97,4.7,30,Christopher Erskin,0
12000000,en,11.510281,31155435,93,6.3,218,Jesse Dylan,1
0,en,15.085981,27281507,85,7.2,212,Brian Henson,1
12000000,en,18.422327,56298474,123,7.3,383,Julie Taymor,1
12000000,en,8.410688,32726956,93,6.5,85,Dan Cutforth,1
12000000,en,74.358971,307166834,125,7.6,3759,Josh Boone,1
12000000,en,18.422008,22921898,121,6.9,439,John Dahl,1
0,en,15.896312,25434291,102,6.3,210,Chris Rock,1
12000000,en,8.61659,54000000,102,5.4,25,John Frankenheimer,0
12000000,en,6.044161,21133087,99,6.5,330,David Koepp,1
12000000,en,29.019504,100129872,98,7.4,579,Stephen Frears,1
0,en,6.2464,0,118,6.4,72,Mike Binder,1
0,en,5.315213,0,125,6.6,101,Franklin J. Schaffner,1
12000000,en,16.931846,23006849,104,5.8,364,Elizabeth Allen Rosenbaum,0
12000000,en,64.610671,85512300,109,6.1,1937,Jake Schreier,1
0,en,4.480167,51,86,4.3,15,Cheryl Dunye,0
12000000,en,29.223881,17654912,115,7.4,636,Alexander Payne,1
0,en,7.710797,0,92,6.7,94,Ernest R. Dickerson,1
12000000,en,1.081822,17292381,86,5.4,33,Tim Hill,0
12000000,en,16.183746,22939027,94,5.6,364,Jason Reitman,0
12000000,en,47.992817,42931041,88,6.6,1151,Brian Taylor,1
0,en,1.20245,13960203,93,5.3,8,Lionel C. Martin,0
12000000,en,0.700792,12902790,100,5.3,11,Richard LaGravenese,0
0,en,10.409253,21520719,100,6.1,99,Sanaa Hamri,1
0,en,14.345428,0,113,6.1,163,Jonathan Demme,1
12000000,en,6.803763,0,122,6.4,110,Bob Rafelson,1
0,en,19.944479,31466789,101,6.4,377,Peter Webber,1
14000000,de,26.967494,85000000,149,7.9,613,Wolfgang Petersen,1
12000000,en,3.444542,0,93,4.6,47,Wallace Wolodarsky,0
0,en,74.817641,87100449,123,7.8,2067,Richard Curtis,1
0,zh,21.064082,92863945,119,7.1,439,Zhang Yimou,1
12000000,en,16.40512,35485056,100,6.1,294,Nicholas Jarecki,1
12000000,en,32.940597,32248241,106,6.4,933,Dean Israelite,1
12000000,en,13.427427,0,109,6.9,86,Darnell Martin,1
0,en,5.359381,0,81,4.9,23,Scott Alexander,0
8000000,en,8.708229,6739141,95,5.7,168,Stuart Gordon,0
12000000,en,4.330428,5542025,86,5.9,43,Christopher Guest,0
0,en,7.594593,0,113,6,111,Woody Allen,0
12000000,en,4.770195,6754898,116,5.8,78,Ryan Murphy,0
12000000,en,1.623338,4922166,90,3,23,Robert Iscove,0
12000000,en,2.993939,4939939,108,5.7,16,Spike Lee,0
12000000,en,10.536092,23,119,4.6,89,Jane Campion,0
12000000,en,8.290636,3148182,110,6.6,154,James Gray,1
0,en,3.603842,0,109,6,22,Fred Schepisi,0
11000000,ko,27.65527,88489643,119,6.7,537,Bong Joon-ho,1
0,en,1.379643,0,100,6.8,4,Roger Spottiswoode,1
12000000,en,9.164386,0,100,6.9,141,Antonia Bird,1
12000000,en,9.779444,0,97,6.5,225,Jon Poll,1
12400000,it,32.523573,8371085,142,7.3,720,Paolo Sorrentino,1
0,en,2.24888,0,104,6.4,53,Peter Care,1
12000000,en,27.322212,12077441,99,6.5,882,Park Chan-wook,1
12000000,zh,12.664787,19271312,129,6.9,206,Wong Kar-wai,1
12000000,en,3.004432,0,90,6.1,38,Ira Sachs,1
12000000,en,4.795244,0,100,6.9,41,Carroll Ballard,1
12000000,en,5.841285,1644755,111,6.5,84,Neil Jordan,1
12000000,ja,5.327714,15250000,114,6.8,107,Takeshi Kitano,1
1200000,en,3.582733,0,86,6.2,50,Anthony Russo,1
0,en,2.678715,0,107,6.1,9,Sidney Lumet,1
8000000,en,9.728143,0,90,6.1,88,Vadim Perelman,1
0,en,2.303865,0,103,5.3,22,Lawrence Kasdan,0
12000000,en,11.237374,0,120,6.8,67,Marco Kreuzpaintner,1
0,hu,1.906807,0,140,6.5,28,Lajos Koltai,1
12000000,en,2.695896,0,110,5.2,28,Alan Rudolph,0
0,zh,1.416796,0,95,4.8,13,Zhang Yimou,0
7500000,en,11.636883,0,95,6.7,192,Vincenzo Natali,1
12000000,zh,4.793348,10652498,132,7.6,55,Lu Chuan,1
19000000,zh,0.738652,2570000,89,3,3,Lijun Sun,0
12000000,ja,5.158067,11212294,131,6.3,59,Takashi Yamazaki,1
20000000,en,5.727602,17479,113,5.8,62,Renny Harlin,0
12000000,en,25.496926,0,99,6.9,612,Christopher Smith,1
1200000,en,0.489271,0,111,4.3,5,Timothy Hines,0
12000000,en,11.150261,101332962,99,6,229,Randall Wallace,0
10000000,en,53.595686,83557872,103,7.7,2912,Guy Ritchie,1
0,cs,0.186234,0,89,4.3,2,David Winters,0
11500000,en,20.747994,57469467,103,6.4,407,Mary Lambert,1
0,ja,2.930853,0,134,7.5,20,Akira Kurosawa,1
11500000,en,4.75919,0,101,5.5,29,Jamie Thraves,0
0,zh,0.753362,0,130,6.3,5,Mabel Cheung,1
11000000,en,45.072136,153083102,106,6.9,1596,Joe Dante,1
11000000,en,126.393695,775398007,121,8.1,6624,George Lucas,1
11500000,en,56.805781,94073028,102,5.7,1406,Dan Mazer,0
11000000,en,12.854853,111858363,197,7.4,247,David Lean,1
0,pt,14.637357,0,112,7.1,242,Stephen Daldry,1
0,en,21.801188,0,116,6.2,821,Kenny Ortega,1
25000000,en,31.019381,93617009,116,7.2,1486,David O. Russell,1
11000000,en,11.227087,72778712,95,6.4,298,Jeff Tremaine,1
11000000,en,19.231507,64088552,120,7.3,384,Jonathan Lynn,1
11000000,en,31.162838,78874843,106,7.3,1368,R.J. Cutler,1
12000000,en,3.94487,0,96,3.9,74,Brian Trenchard-Smith,0
11000000,en,7.559192,49797148,107,6.6,217,David S. Ward,1
0,en,7.377587,0,101,5.6,142,Barnaby Thompson,0
13000000,en,38.018085,97837138,81,6.7,1062,Joel Schumacher,1
11000000,en,33.283554,41227069,101,7.5,1018,Adam Shankman,1
11000000,en,15.864928,39363635,122,7.3,337,Tim Robbins,1
10500000,en,23.449703,75902208,97,6.6,827,Roger Kumble,1
11000000,en,31.900899,68233629,90,6,722,Kevin Greutert,0
11000000,en,14.282314,31672907,92,6.5,204,Mel Brooks,1
11000000,en,7.645979,38105395,114,7.4,158,Gina Prince-Bythewood,1
11000000,en,3.495758,23978402,86,4.1,54,Rob Pritts,0
12000000,en,7.558959,37170057,91,5.9,65,Brian De Palma,0
11,en,3.375208,11,145,6.4,29,Norman Jewison,1
12000000,en,4.234269,4884663,100,5.5,57,Tobe Hooper,0
11000000,en,39.337949,62076141,111,7.2,1213,John Crowley,1
11000000,en,29.543331,20000000,184,7.7,505,Stanley Kubrick,1
24000000,en,4.12064,14782676,89,5.8,53,Brendan Malloy,0
24000000,en,2.259537,13700000,84,5.7,34,Reginald Hudlin,0
11000000,en,7.722021,59520298,98,6.3,139,Dustin Hoffman,1
11000000,en,7.063053,23430766,95,4.9,74,Gregory Poirier,0
11000000,en,16.003958,13110448,100,7,334,Bill Paxton,1
11000000,en,21.204929,61619773,120,7.3,440,Simon Curtis,1
0,en,6.799314,0,118,6.6,131,Bill Condon,1
11000000,en,33.758281,0,81,7.3,838,Sam Raimi,1
