budget,genres,original_language,runtime,vote_average,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_commercial
0,Comedy,fr,91.0,6.1,C\u00e9dric Klapisch,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
300000,Comedy Drama,en,81.0,6.4,Peter Hedges,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
300000,Drama,en,73.0,6.3,Kelly Reichardt,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
200000,Drama,en,80.0,6.4,Kelly Reichardt,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama,en,88.0,4.8,Eric Mendelsohn,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
300000,Drama Thriller,fr,110.0,7.6,Jean-Luc Godard,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Documentary,en,104.0,7.3,Kim Longinotto,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
300000,Documentary,en,101.0,5.5,Pan Nalin,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama,en,95.0,7.0,Michael Roemer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
300000,Drama,en,94.0,3.0,Jesse Peretz,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Action Adventure Drama,en,0.0,5.3,Eddie O'Flaherty,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Action Thriller,en,90.0,2.8,Babar Ahmed,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
300000,Action Comedy Science Fiction,en,80.0,5.9,Paul Bartel,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
0,Horror Drama Thriller,en,90.0,6.8,Jason Marsden,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,Horror,en,94.0,0.0,Pece Dingo,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
300000,Romance Comedy Drama,en,98.0,0.0,Jerome Elston Scott,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,Drama Romance,en,99.0,6.2,\u00c9tienne Faure,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Horror,en,96.0,5.0,Herb Freed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
300000,Comedy Horror Thriller,en,97.0,5.7,Jack Perez,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,Drama Thriller Crime,en,90.0,6.3,Craig Zobel,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
250000,Comedy Drama Romance,en,113.0,6.7,Kevin Smith,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
250000,Comedy Drama Romance,en,91.0,6.3,Nicole Holofcener,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Crime Drama,en,101.0,6.5,Justin Lin,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Drama Romance,en,94.0,5.7,Maria Maggenti,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Comedy Drama,en,96.0,5.7,Miguel Arteta,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
250000,Drama Comedy Romance,en,100.0,5.0,Piyush Dinker Pandya,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
250000,Thriller Science Fiction Mystery,en,90.0,6.9,Vincenzo Natali,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,1
0,Comedy Romance,it,78.0,5.8,Emma-Kate Croghan,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
250,Drama Comedy Animation,en,72.0,7.5,Bill Plympton,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Drama Mystery Thriller,en,73.0,4.9,Greg Harrison,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
250000,Drama Romance,en,90.0,6.4,Drake Doremus,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Comedy,en,92.0,5.5,Allison Anders,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama Comedy,en,75.0,7.0,Michael Kang,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
250000,Thriller Drama,en,99.0,4.1,Paul Schrader,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,Drama,en,86.0,5.9,Lori Silverbush,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama Thriller,en,92.0,6.9,Jeff Nichols,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Thriller Mystery,en,101.0,6.6,Stuart Hazeldine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
250000,Science Fiction Drama,en,90.0,4.8,Hilary Brougher,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
0,Music,en,93.0,5.5,Rachel Goldenberg,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,Drama,en,94.0,0.0,Corbin Bernsen,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
250000,Action Fantasy,en,106.0,6.4,Jamin Winans,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
250000,Drama Family,en,96.0,5.7,Tom Seidman ,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Crime Drama,en,107.0,5.0,Matt Cimber,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Horror Thriller,en,0.0,4.2,Andrew Hyatt,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,Family Drama,en,108.0,5.5,Joel Paul Reisig,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,90.0,0.0,Kristin Rizzo,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
245000,Drama Romance War,en,151.0,7.0,King Vidor,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
250,Romance Comedy Music,en,118.0,7.7,Zoran Lisinac,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
230000,Drama Action Crime,en,92.0,6.9,Nicolas Winding Refn,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Western,en,106.0,0.0,James O'Brien,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
225000,Foreign Documentary,en,86.0,6.9,Tom Putnam,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,Romance Drama,en,103.0,5.2,Jon Matthews,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
100000,Comedy,en,69.0,4.3,Al Silliman Jr.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
210000,Adventure Horror Science Fiction,en,80.0,6.7,Eug\u00e8ne Louri\u00e9,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
400000,Adventure Action Thriller Science Fiction,en,93.0,6.6,George Miller,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
200000,Comedy Romance,en,94.0,6.8,Doug Liman,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
200000,Western,it,99.0,7.6,Sergio Leone,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
200000,Comedy,en,66.0,5.1,Lowell Sherman,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
200000,Drama,en,101.0,6.5,David Evans ,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama,en,101.0,6.6,Ava DuVernay,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Romance Drama Comedy,de,119.0,6.3,Tom Tykwer,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
200000,Music Drama,en,103.0,8.0,Sherman Alexie,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,Documentary,en,86.0,8.0,Justin Dillon,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
450000,Crime Horror Thriller,en,90.0,4.9,Stevan Mena,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
13000000,Horror,en,95.0,4.6,Eric Valette,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,Drama Comedy Horror,en,84.0,5.8,Jay Duplass,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,Horror,pt,89.0,0.0,Livingston Oden,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,Documentary,en,59.0,7.7,Chris Marker,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Drama,da,126.0,7.8,Carl Theodor Dreyer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
